RespondentID	AgeYrs	Sex	NumHHChildren	LaborForceStatus	EmployedFTPT	MultipleJobs	TotalHrsWorked	WorkHoursVary	Industry	Occupation	EnrolledHSCollege	EnrolledFTPT	NonworkAloneMin	ChildcareMin	EldercareMin	FamilyMin	FriendsMin
20240908240275	21	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	585	0	0	0	330
20240908240278	20	Male	0	Employed - At Work	Full-time	No	NA	Yes	Transportation and utilities	Production, transportation, and material moving occupations	Not enrolled	NA	80	0	0	30	0
20240908240284	17	Male	2	Employed - Absent	Part-time	No	20	No	Wholesale and retail trade	Sales and office occupations	High school	Full-time	105	0	0	205	450
20240908240304	23	Female	1	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	151	0	0	180	0
20240908240318	18	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	College	Full-time	380	0	0	70	375
20240908240320	16	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	High school	Full-time	345	0	0	310	0
20240908240334	16	Female	3	Unemployed - On Layoff	NA	NA	NA	NA	NA	NA	High school	Full-time	355	0	0	95	30
20240908240509	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	1080	0
20240908240514	35	Female	1	Employed - At Work	Full-time	Yes	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	585	645	0	265	0
20240908240517	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	690	0	0	120	0
20240908240523	57	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	570	0	0	280	0
20240908240526	59	Male	0	Employed - At Work	Full-time	No	40	No	Information	Management, professional, and related occupations	NA	NA	810	0	0	0	0
20240908240529	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	595	0	0	0	0
20240908240533	30	Female	2	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	155	300	0	805	0
20240908240536	61	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	405	0	555	495	0
20240908240553	38	Female	2	Employed - At Work	Part-time	No	30	No	Professional and business services	Management, professional, and related occupations	Not enrolled	NA	191	509	0	675	0
20240908240561	56	Female	0	Employed - At Work	Part-time	Yes	27	No	Public administration	Management, professional, and related occupations	NA	NA	710	0	0	0	0
20240908240576	59	Male	1	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Management, professional, and related occupations	NA	NA	75	540	0	595	225
20240908240578	53	Male	0	Employed - At Work	Full-time	No	45	No	Manufacturing	Production, transportation, and material moving occupations	NA	NA	242	0	0	228	0
20240908240581	63	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	310	0	0	310	0
20240908240587	26	Female	0	Employed - At Work	Part-time	No	NA	Yes	Leisure and hospitality	Service occupations	Not enrolled	NA	315	0	0	0	0
20240908240590	50	Male	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	650	0	0	0	0
20240908240592	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	515	0	0	565	0
20240908240594	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	650	0	0	0	10
20240908240607	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	628	0	0	377	0
20240908240608	77	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	635	0	0	0	0
20240908240612	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	960	0	0	210	0
20240908240616	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	870	0	0	0	0
20240908240617	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	420	0	0	380	0
20240908240625	60	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	385	0	0	530	0
20240908240632	69	Male	0	Employed - At Work	Part-time	No	24	No	Manufacturing	Management, professional, and related occupations	NA	NA	189	0	0	313	0
20240908240634	69	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	690	0	0	0	150
20240908240639	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	840	0
20240908240642	66	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	210	0	0	375	0
20240908240646	76	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	900	0	0	60	0
20240908240654	38	Female	4	Employed - At Work	Full-time	Yes	50	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	25	235	0	404	0
20240908240655	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	615	0	0	0	0
20240908240656	40	Female	2	Unemployed - Looking	NA	NA	NA	NA	NA	NA	Not enrolled	NA	135	450	0	745	0
20240908240665	61	Male	0	Employed - At Work	Full-time	No	39	No	Wholesale and retail trade	Production, transportation, and material moving occupations	NA	NA	402	0	0	0	0
20240908240672	51	Male	0	Employed - At Work	Full-time	No	40	No	Wholesale and retail trade	Sales and office occupations	NA	NA	420	0	0	0	0
20240908240677	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	85	0	0	600	0
20240908240678	65	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Service occupations	NA	NA	240	0	245	125	0
20240908240693	67	Female	0	Employed - At Work	Full-time	No	37	No	Professional and business services	Sales and office occupations	NA	NA	480	0	0	260	0
20240908240695	37	Female	2	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	130	90	0	330	0
20240908240698	66	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	185	0	0	225	400
20240908240701	61	Female	0	Employed - At Work	Full-time	No	60	No	Professional and business services	Management, professional, and related occupations	NA	NA	0	0	0	270	0
20240908240710	70	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	503	0	421	285	0
20240908240711	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	355	0	0	585	0
20240908240713	56	Female	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	460	0	0	0	320
20240908240723	40	Male	0	Employed - At Work	Full-time	No	40	No	Public administration	Management, professional, and related occupations	Not enrolled	NA	195	0	0	0	270
20240908240724	35	Male	3	Employed - At Work	Full-time	No	60	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	240	570	0	340	0
20240908240726	43	Female	2	Employed - At Work	Full-time	No	40	No	Educational and health services	Sales and office occupations	Not enrolled	NA	330	545	0	260	0
20240908240729	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	750	0	0	0	0
20240908240734	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	990	0	0	0	0
20240908240739	58	Female	1	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	425	0	0	460	0
20240908240744	53	Female	2	Employed - At Work	Part-time	No	30	No	Professional and business services	Management, professional, and related occupations	NA	NA	240	0	0	60	0
20240908240745	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	896	0	0	4	0
20240908240747	75	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	615	0	0	120	45
20240908240761	54	Male	0	Employed - At Work	Full-time	No	NA	Yes	Other services	Management, professional, and related occupations	NA	NA	160	0	0	635	0
20240908240762	31	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	135	432	0	647	0
20240908240764	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	407	0	0	330	0
20240908240770	78	Male	0	Employed - At Work	Part-time	No	20	No	Financial activities	Management, professional, and related occupations	NA	NA	360	0	0	615	0
20240908240779	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	600	0	0	270	0
20240908240781	68	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	332	0	0	593	15
20240908240787	45	Female	1	Employed - At Work	Full-time	No	40	No	Financial activities	Sales and office occupations	Not enrolled	NA	190	0	0	0	0
20240908240794	25	Female	0	Employed - At Work	Full-time	No	35	No	Educational and health services	Sales and office occupations	Not enrolled	NA	0	0	0	0	0
20240908240799	55	Female	0	Employed - At Work	Full-time	No	60	No	Other services	Management, professional, and related occupations	NA	NA	390	0	0	0	0
20240908240814	66	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	465	0	0	0	60
20240908240816	56	Male	0	Employed - At Work	Full-time	No	35	No	Public administration	Management, professional, and related occupations	NA	NA	900	0	0	0	0
20240908240817	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	380	0	0	385	0
20240908240820	37	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	143	325	0	666	45
20240908240822	45	Female	0	Employed - At Work	Full-time	No	35	No	Professional and business services	Sales and office occupations	Not enrolled	NA	255	0	0	135	0
20240908240823	39	Male	3	Employed - At Work	Full-time	No	45	No	Construction	Sales and office occupations	Not enrolled	NA	30	810	0	800	0
20240908240824	59	Female	0	Employed - At Work	Full-time	No	45	No	Educational and health services	Sales and office occupations	NA	NA	212	0	0	80	0
20240908240829	78	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	720	0	0	0	0
20240908240830	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	510	0	0	355	0
20240908240836	57	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	200	320	1	340	0
20240908240843	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	750	0	0	0	0
20240908240846	70	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	285	0	0	600	0
20240908240852	48	Male	2	Employed - At Work	Full-time	No	42	No	Educational and health services	Service occupations	Not enrolled	NA	699	251	0	96	0
20240908240854	65	Female	1	Employed - At Work	Part-time	Yes	16	No	Educational and health services	Service occupations	NA	NA	330	0	0	145	0
20240908240855	63	Female	0	Employed - At Work	Part-time	No	32	No	Wholesale and retail trade	Sales and office occupations	NA	NA	255	0	0	0	0
20240908240862	55	Male	0	Employed - At Work	Full-time	No	43	No	Wholesale and retail trade	Sales and office occupations	NA	NA	703	0	0	0	0
20240908240863	47	Female	2	Employed - At Work	Part-time	No	25	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	90	0	0	435	0
20240908240868	55	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	890	0	0	40	0
20240908240878	29	Female	2	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	360	0	0	570	0
20240908240880	49	Male	0	Employed - At Work	Full-time	No	45	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	202	0	0	0	402
20240908240903	67	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	475	0	0	245	0
20240908240908	64	Female	0	Employed - At Work	Full-time	No	40	No	Educational and health services	Management, professional, and related occupations	NA	NA	260	0	0	270	0
20240908240917	85	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	810	0	0	0	0
20240908240919	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	530	0	0	540	0
20240908240920	35	Male	0	Employed - At Work	Full-time	No	40	No	Leisure and hospitality	Service occupations	Not enrolled	NA	616	0	0	0	0
20240908240933	79	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	685	0	0	140	0
20240908240937	56	Male	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Production, transportation, and material moving occupations	NA	NA	5	0	0	900	0
20240908240940	69	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	60	0	0	855	0
20240908240949	85	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	660	0	0	120	0
20240908240955	35	Male	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	College	Part-time	390	0	0	90	0
20240908240965	54	Female	1	Employed - At Work	Full-time	No	40	No	Educational and health services	Service occupations	NA	NA	76	0	0	361	0
20240908240980	52	Male	0	Employed - At Work	Full-time	No	45	No	Professional and business services	Management, professional, and related occupations	NA	NA	125	0	0	270	0
20240908240984	57	Female	3	Employed - At Work	Full-time	No	45	No	Financial activities	Sales and office occupations	NA	NA	420	625	0	285	0
20240908240994	37	Female	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	405	0	0	0	0
20240908241002	66	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	750	0	0	0	0
20240908241003	45	Female	1	Employed - At Work	Part-time	Yes	NA	Yes	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	40	190	0	298	0
20240908241005	28	Female	0	Unemployed - Looking	NA	NA	NA	NA	NA	NA	College	Full-time	680	0	0	150	0
20240908241008	66	Male	0	Employed - At Work	Full-time	No	40	No	Transportation and utilities	Service occupations	NA	NA	0	0	0	765	0
20240908241009	32	Male	0	Employed - At Work	Full-time	No	50	No	Information	Management, professional, and related occupations	Not enrolled	NA	315	0	0	300	0
20240908241011	25	Female	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Management, professional, and related occupations	Not enrolled	NA	120	0	0	0	0
20240908241027	36	Male	0	Employed - At Work	Full-time	No	40	No	Manufacturing	Production, transportation, and material moving occupations	Not enrolled	NA	225	0	0	150	255
20240908241036	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	175	0	0	435	0
20240908241042	74	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	517	0	47	523	0
20240908241047	46	Male	2	Employed - At Work	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	23	53	0	79	0
20240908241054	65	Male	0	Employed - At Work	Full-time	No	50	No	Financial activities	Management, professional, and related occupations	NA	NA	210	0	0	60	0
20240908241058	53	Male	1	Employed - At Work	Full-time	No	50	No	Financial activities	Management, professional, and related occupations	NA	NA	300	0	0	475	240
20240908241065	80	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	270	0	0	630	0
20240908241068	72	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	160	0	0	680	0
20240908241070	54	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	505	0	0	425	0
20240908241077	72	Male	0	Employed - At Work	Part-time	No	19	No	Transportation and utilities	Management, professional, and related occupations	NA	NA	672	0	0	176	0
20240908241078	28	Male	0	Employed - Absent	Full-time	No	36	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	20	0	0	40	0
20240908241084	80	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	390	0	0	30	0
20240908241095	33	Female	3	Employed - At Work	Full-time	Yes	50	No	Leisure and hospitality	Management, professional, and related occupations	Not enrolled	NA	110	0	NA	0	0
20240908241109	30	Female	1	Employed - At Work	Full-time	No	35	No	Wholesale and retail trade	Management, professional, and related occupations	Not enrolled	NA	75	510	0	600	0
20240908241114	68	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	160	0	645	620	0
20240908241116	66	Female	0	Unemployed - Looking	NA	NA	NA	NA	NA	NA	NA	NA	200	0	0	0	0
20240908241119	48	Female	1	Employed - At Work	Part-time	No	30	No	Educational and health services	Management, professional, and related occupations	Not enrolled	NA	120	0	0	600	0
20240908241121	73	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	180	0	0	455	0
20240908241122	26	Male	0	Employed - At Work	Part-time	No	24	No	Educational and health services	Service occupations	Not enrolled	NA	267	0	193	205	0
20240908241126	25	Male	1	Employed - At Work	Part-time	No	16	No	Professional and business services	Service occupations	College	Full-time	120	210	0	405	0
20240908241128	74	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	695	0	0	0	220
20240908241131	68	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	555	0	0	0	0
20240908241135	78	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	830	0	0	0	0
20240908241136	56	Male	2	Employed - At Work	Full-time	No	37	No	Leisure and hospitality	Service occupations	NA	NA	231	510	0	294	0
20240908241141	59	Male	0	Employed - At Work	Full-time	No	40	No	Professional and business services	Management, professional, and related occupations	NA	NA	85	0	0	265	0
20240908241150	29	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	Not enrolled	NA	45	0	0	0	0
20240908241156	73	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	365	0	0	400	75
20240908241161	40	Female	4	Employed - At Work	Full-time	No	40	No	Financial activities	Management, professional, and related occupations	Not enrolled	NA	0	205	0	360	0
20240908241163	68	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	200	0	0	580	0
20240908241169	75	Male	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	150	0	0	720	0
20240908241172	77	Female	0	Not in labor force	NA	NA	NA	NA	NA	NA	NA	NA	803	0	0	0	0
20240908241174	45	Female	2	Employed - At Work	Full-time	No	50	No	Professional and business services	Sales and office occupations	Not enrolled	NA	20	685	0	805	0
